input_question,target_mongodb_query,target_python,target_answer,predicted_answer,generation_time,response_evaluation,response_score,predicted_python,python_evaluation,python_score
                  ""name"": ""Stimulus Speaker"",
                  ""volume"": ""73"",
                  ""volume_unit"": ""decibels""
               },
               ""stimulus_device_names"": [
                  ""Stimulus Speaker""
               ],
               ""stimulus_end_time"": ""2025-02-26T11:07:43.699872-08:00"",
               ""stimulus_modalities"": [
                  ""Auditory""
               ],
               ""stimulus_name"": ""The behavior auditory go cue"",
               ""stimulus_parameters"": [
                  {
                     ""amplitude_modulation_frequency"": 7500,
                     ""bandpass_filter_type"": null,
                     ""bandpass_high_frequency"": null,
                     ""bandpass_low_frequency"": null,
                     ""bandpass_order"": null,
                     ""frequency_unit"": ""hertz"",
                     ""notes"": null,
                     ""sample_frequency"": ""96000"",
                     ""stimulus_name"": ""auditory go cue"",
                     ""stimulus_type"": ""Auditory Stimulation""
                  }
               ],
               ""stimulus_start_time"": ""2025-02-26T09:42:37.289430-08:00"",
               ""trials_finished"": 516,
               ""trials_rewarded"": 207,
               ""trials_total"": 516
            }
         ],
         ""subject_id"": ""775745"",
         ""weight_unit"": ""gram""
      }
   },
   {
      ""_id"": ""1fceb493-6406-47a6-8cea-9e2a665f3c05"",
      ""name"": ""behavior_775745_2025-03-10_09-16-56"",
      ""session"": {
         ""active_mouse_platform"": false,
         ""anaesthesia"": null,
         ""animal_weight_post"": ""20.0"",
         ""animal_weight_prior"": ""23.5"",
         ""calibrations"": [],
         ""data_streams"": [
            {
               ""camera_names"": [
                  ""Face Side Right"",
                  ""Face Bottom""
               ],
               ""daq_names"": [
                  """"
               ],
               ""detectors"": [
                  {
                     ""exposure_time"": ""5116.289333"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Green CMOS"",
                     ""trigger_type"": ""Internal""
                  },
                  {
                     ""exposure_time"": ""5116.289333"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Red CMOS"",
                     ""trigger_type"": ""Internal""
                  }
               ],
               ""ephys_modules"": [],
               ""fiber_connections"": [
                  {
                     ""fiber_name"": ""Fiber 0"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord A"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 1"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord B"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 2"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord C"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 3"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord D"",
                     ""patch_cord_output_power"": ""20""
                  }
               ],
               ""fiber_modules"": [],
               ""light_sources"": [
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""IR LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""470nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""415nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""565nm LED""
                  }
               ],
               ""manipulator_modules"": [],
               ""mri_scans"": [],
               ""notes"": ""None;Fib modality: fib mode: Normal"",
               ""ophys_fovs"": [],
               ""slap_fovs"": [],
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e    version:1.6.29; metadata branch: main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e   version:1.6.29""
                  }
               ],
               ""stack_parameters"": null,
               ""stick_microscopes"": [],
               ""stream_end_time"": ""2025-03-10T11:01:46.987782-07:00"",
               ""stream_modalities"": [
                  {
                     ""abbreviation"": ""behavior-videos"",
                     ""name"": ""Behavior videos""
                  },
                  {
                     ""abbreviation"": ""fib"",
                     ""name"": ""Fiber photometry""
                  }
               ],
               ""stream_start_time"": ""2025-03-10T09:31:25.777944-07:00""
            }
         ],
         ""describedBy"": ""https://raw.githubusercontent.com/AllenNeuralDynamics/aind-data-schema/main/src/aind_data_schema/core/session.py"",
         ""experimenter_full_name"": [
            ""Huy Nguyen""
         ],
         ""headframe_registration"": null,
         ""iacuc_protocol"": ""2414"",
         ""maintenance"": [],
         ""mouse_platform_name"": ""mouse_tube_foraging"",
         ""notes"": """",
         ""protocol_id"": [
            """"
         ],
         ""reward_consumed_total"": ""376.0"",
         ""reward_consumed_unit"": ""microliter"",
         ""reward_delivery"": null,
         ""rig_id"": ""446_7D_20250304"",
         ""schema_version"": ""1.0.1"",
         ""session_end_time"": ""2025-03-10T11:01:46.987782-07:00"",
         ""session_start_time"": ""2025-03-10T09:31:25.777944-07:00"",
         ""session_type"": ""Uncoupled Without Baiting"",
         ""stimulus_epochs"": [
            {
               ""light_source_config"": [],
               ""notes"": ""The duration of go cue is 100 ms. The frequency is 7500 Hz. Amplitude is 73dB. The total reward consumed in the session is 376.0 microliters. The total reward including consumed in the session and supplementary water is 1.0 milliliters."",
               ""output_parameters"": {
                  ""meta"": {
                     ""box"": ""446-7-D"",
                     ""session_run_time_in_min"": 85
                  },
                  ""performance"": {
                     ""foraging_efficiency"": 0.5964467005076141,
                     ""foraging_efficiency_with_actual_random_seed"": 0.6064516129032257
                  },
                  ""task_parameters"": {
                     ""BlockBeta"": ""10"",
                     ""BlockMax"": ""35"",
                     ""BlockMin"": ""20"",
                     ""DelayBeta"": ""0.0"",
                     ""DelayMax"": ""1.0"",
                     ""DelayMin"": ""1.0"",
                     ""ITIBeta"": ""3.0"",
                     ""ITIMax"": ""30.0"",
                     ""ITIMin"": ""1.0"",
                     ""LeftValue_volume"": ""2.00"",
                     ""RightValue_volume"": ""2.00"",
                     ""Task"": ""Uncoupled Without Baiting"",
                     ""reward_probability"": ""0.1, 0.4, 0.7""
                  },
                  ""water"": {
                     ""water_after_session"": 0.602,
                     ""water_day_total"": 1,
                     ""water_in_session_foraging"": 0.376,
                     ""water_in_session_manual"": 0.02200000000000002,
                     ""water_in_session_total"": 0.398
                  }
               },
               ""reward_consumed_during_epoch"": ""376.0"",
               ""reward_consumed_unit"": ""microliter"",
               ""script"": null,
               ""session_number"": null,
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e    version:1.6.29; metadata branch: main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e   version:1.6.29""
                  }
               ],
               ""speaker_config"": {
                  ""name"": ""Stimulus Speaker"",
                  ""volume"": ""73"",
                  ""volume_unit"": ""decibels""
               },
               ""stimulus_device_names"": [
                  ""Stimulus Speaker""
               ],
               ""stimulus_end_time"": ""2025-03-10T10:56:36.999293-07:00"",
               ""stimulus_modalities"": [
                  ""Auditory""
               ],
               ""stimulus_name"": ""The behavior auditory go cue"",
               ""stimulus_parameters"": [
                  {
                     ""amplitude_modulation_frequency"": 7500,
                     ""bandpass_filter_type"": null,
                     ""bandpass_high_frequency"": null,
                     ""bandpass_low_frequency"": null,
                     ""bandpass_order"": null,
                     ""frequency_unit"": ""hertz"",
                     ""notes"": null,
                     ""sample_frequency"": ""96000"",
                     ""stimulus_name"": ""auditory go cue"",
                     ""stimulus_type"": ""Auditory Stimulation""
                  }
               ],
               ""stimulus_start_time"": ""2025-03-10T09:31:33.788426-07:00"",
               ""trials_finished"": 538,
               ""trials_rewarded"": 188,
               ""trials_total"": 539
            }
         ],
         ""subject_id"": ""775745"",
         ""weight_unit"": ""gram""
      }
   },
   {
      ""_id"": ""ddd0deba-5f74-43d0-abdc-a278a70cec83"",
      ""name"": ""behavior_775745_2025-02-19_08-32-24"",
      ""session"": {
         ""active_mouse_platform"": false,
         ""anaesthesia"": null,
         ""animal_weight_post"": ""19.0"",
         ""animal_weight_prior"": ""23.5"",
         ""calibrations"": [],
         ""data_streams"": [
            {
               ""camera_names"": [
                  ""Face Side Right"",
                  ""Face Bottom""
               ],
               ""daq_names"": [
                  """"
               ],
               ""detectors"": [
                  {
                     ""exposure_time"": ""5122.143398"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Green CMOS"",
                     ""trigger_type"": ""Internal""
                  },
                  {
                     ""exposure_time"": ""5122.143398"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Red CMOS"",
                     ""trigger_type"": ""Internal""
                  }
               ],
               ""ephys_modules"": [],
               ""fiber_connections"": [
                  {
                     ""fiber_name"": ""Fiber 0"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord A"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 1"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord B"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 2"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord C"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 3"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord D"",
                     ""patch_cord_output_power"": ""20""
                  }
               ],
               ""fiber_modules"": [],
               ""light_sources"": [
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""IR LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""470nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""415nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""565nm LED""
                  }
               ],
               ""manipulator_modules"": [],
               ""mri_scans"": [],
               ""notes"": ""None;Fib modality: fib mode: Normal"",
               ""ophys_fovs"": [],
               ""slap_fovs"": [],
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:22437d52d47e9304a4cbfa1244bf856cfb0d213f    version:1.6.27; metadata branch: main   commit ID:22437d52d47e9304a4cbfa1244bf856cfb0d213f   version:1.6.27""
                  }
               ],
               ""stack_parameters"": null,
               ""stick_microscopes"": [],
               ""stream_end_time"": ""2025-02-19T10:18:26.450130-08:00"",
               ""stream_modalities"": [
                  {
                     ""abbreviation"": ""behavior-videos"",
                     ""name"": ""Behavior videos""
                  },
                  {
                     ""abbreviation"": ""fib"",
                     ""name"": ""Fiber photometry""
                  }
               ],
               ""stream_start_time"": ""2025-02-19T08:48:08.752886-08:00""
            }
         ],
         ""describedBy"": ""https://raw.githubusercontent.com/AllenNeuralDynamics/aind-data-schema/main/src/aind_data_schema/core/session.py"",
         ""experimenter_full_name"": [
            ""Huy Nguyen""
         ],
         ""headframe_registration"": null,
         ""iacuc_protocol"": ""2414"",
         ""maintenance"": [],
         ""mouse_platform_name"": ""mouse_tube_foraging"",
         ""notes"": """",
         ""protocol_id"": [
            """"
         ],
         ""reward_consumed_total"": ""489.0"",
         ""reward_consumed_unit"": ""microliter"",
         ""reward_delivery"": null,
         ""rig_id"": ""446_7D_20250218"",
         ""schema_version"": ""1.0.1"",
         ""session_end_time"": ""2025-02-19T10:18:26.450130-08:00"",
         ""session_start_time"": ""2025-02-19T08:48:08.752886-08:00"",
         ""session_type"": ""Coupled Without Baiting"",
         ""stimulus_epochs"": [
            {
               ""light_source_config"": [],
               ""notes"": ""The duration of go cue is 100 ms. The frequency is 7500 Hz. Amplitude is 73dB. The total reward consumed in the session is 489.0 microliters. The total reward including consumed in the session and supplementary water is 1.488 milliliters."",
               ""output_parameters"": {
                  ""meta"": {
                     ""box"": ""446-7-D"",
                     ""session_run_time_in_min"": 85
                  },
                  ""performance"": {
                     ""foraging_efficiency"": 0.4431460084033613,
                     ""foraging_efficiency_with_actual_random_seed"": 0.45
                  },
                  ""task_parameters"": {
                     ""BlockBeta"": ""10"",
                     ""BlockMax"": ""35"",
                     ""BlockMin"": ""20"",
                     ""DelayBeta"": ""0.0"",
                     ""DelayMax"": ""0.3"",
                     ""DelayMin"": ""0.3"",
                     ""ITIBeta"": ""3.0"",
                     ""ITIMax"": ""10.0"",
                     ""ITIMin"": ""1.0"",
                     ""LeftValue_volume"": ""2.00"",
                     ""RightValue_volume"": ""2.00"",
                     ""Task"": ""Coupled Without Baiting"",
                     ""reward_probability"": ""[[0.7111111111111111, 0.08888888888888889]]""
                  },
                  ""water"": {
                     ""water_after_session"": 0.975,
                     ""water_day_total"": 1.488,
                     ""water_in_session_foraging"": 0.489,
                     ""water_in_session_manual"": 0.02400000000000002,
                     ""water_in_session_total"": 0.513
                  }
               },
               ""reward_consumed_during_epoch"": ""489.0"",
               ""reward_consumed_unit"": ""microliter"",
               ""script"": null,
               ""session_number"": null,
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:22437d52d47e9304a4cbfa1244bf856cfb0d213f    version:1.6.27; metadata branch: main   commit ID:22437d52d47e9304a4cbfa1244bf856cfb0d213f   version:1.6.27""
                  }
               ],
               ""speaker_config"": {
                  ""name"": ""Stimulus Speaker"",
                  ""volume"": ""73"",
                  ""volume_unit"": ""decibels""
               },
               ""stimulus_device_names"": [
                  ""Stimulus Speaker""
               ],
               ""stimulus_end_time"": ""2025-02-19T10:13:25.869744-08:00"",
               ""stimulus_modalities"": [
                  ""Auditory""
               ],
               ""stimulus_name"": ""The behavior auditory go cue"",
               ""stimulus_parameters"": [
                  {
                     ""amplitude_modulation_frequency"": 7500,
                     ""bandpass_filter_type"": null,
                     ""bandpass_high_frequency"": null,
                     ""bandpass_low_frequency"": null,
                     ""bandpass_order"": null,
                     ""frequency_unit"": ""hertz"",
                     ""notes"": null,
                     ""sample_frequency"": ""96000"",
                     ""stimulus_name"": ""auditory go cue"",
                     ""stimulus_type"": ""Auditory Stimulation""
                  }
               ],
               ""stimulus_start_time"": ""2025-02-19T08:48:21.490033-08:00"",
               ""trials_finished"": 692,
               ""trials_rewarded"": 225,
               ""trials_total"": 714
            }
         ],
         ""subject_id"": ""775745"",
         ""weight_unit"": ""gram""
      }
   },
   {
      ""_id"": ""77cb5f6b-f14e-48b8-ba94-75bfe375a26f"",
      ""name"": ""behavior_775745_2025-03-14_09-31-22"",
      ""session"": {
         ""active_mouse_platform"": false,
         ""anaesthesia"": null,
         ""animal_weight_post"": ""20.5"",
         ""animal_weight_prior"": ""23.5"",
         ""calibrations"": [],
         ""data_streams"": [
            {
               ""camera_names"": [
                  ""Face Side Right"",
                  ""Face Bottom""
               ],
               ""daq_names"": [
                  """"
               ],
               ""detectors"": [
                  {
                     ""exposure_time"": ""5117.33204"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Green CMOS"",
                     ""trigger_type"": ""Internal""
                  },
                  {
                     ""exposure_time"": ""5117.33204"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""name"": ""Red CMOS"",
                     ""trigger_type"": ""Internal""
                  }
               ],
               ""ephys_modules"": [],
               ""fiber_connections"": [
                  {
                     ""fiber_name"": ""Fiber 0"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord A"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 1"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord B"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 2"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord C"",
                     ""patch_cord_output_power"": ""20""
                  },
                  {
                     ""fiber_name"": ""Fiber 3"",
                     ""output_power_unit"": ""microwatt"",
                     ""patch_cord_name"": ""Patch Cord D"",
                     ""patch_cord_output_power"": ""20""
                  }
               ],
               ""fiber_modules"": [],
               ""light_sources"": [
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""IR LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""470nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""415nm LED""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt"",
                     ""name"": ""565nm LED""
                  }
               ],
               ""manipulator_modules"": [],
               ""mri_scans"": [],
               ""notes"": ""None;Fib modality: fib mode: Normal"",
               ""ophys_fovs"": [],
               ""slap_fovs"": [],
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e    version:1.6.29; metadata branch: main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e   version:1.6.29""
                  }
               ],
               ""stack_parameters"": null,
               ""stick_microscopes"": [],
               ""stream_end_time"": ""2025-03-14T11:05:52.299074-07:00"",
               ""stream_modalities"": [
                  {
                     ""abbreviation"": ""behavior-videos"",
                     ""name"": ""Behavior videos""
                  },
                  {
                     ""abbreviation"": ""fib"",
                     ""name"": ""Fiber photometry""
                  }
               ],
               ""stream_start_time"": ""2025-03-14T09:31:46.547935-07:00""
            }
         ],
         ""describedBy"": ""https://raw.githubusercontent.com/AllenNeuralDynamics/aind-data-schema/main/src/aind_data_schema/core/session.py"",
         ""experimenter_full_name"": [
            ""Huy Nguyen""
         ],
         ""headframe_registration"": null,
         ""iacuc_protocol"": ""2414"",
         ""maintenance"": [],
         ""mouse_platform_name"": ""mouse_tube_foraging"",
         ""notes"": """",
         ""protocol_id"": [
            """"
         ],
         ""reward_consumed_total"": ""488.0"",
         ""reward_consumed_unit"": ""microliter"",
         ""reward_delivery"": null,
         ""rig_id"": ""446_7D_20250312"",
         ""schema_version"": ""1.0.1"",
         ""session_end_time"": ""2025-03-14T11:05:52.299074-07:00"",
         ""session_start_time"": ""2025-03-14T09:31:46.547935-07:00"",
         ""session_type"": ""Uncoupled Without Baiting"",
         ""stimulus_epochs"": [
            {
               ""light_source_config"": [],
               ""notes"": ""The duration of go cue is 100 ms. The frequency is 7500 Hz. Amplitude is 73dB. The total reward consumed in the session is 488.0 microliters. The total reward including consumed in the session and supplementary water is 1.0 milliliters."",
               ""output_parameters"": {
                  ""meta"": {
                     ""box"": ""446-7-D"",
                     ""session_run_time_in_min"": 85
                  },
                  ""performance"": {
                     ""foraging_efficiency"": 0.7733755942947702,
                     ""foraging_efficiency_with_actual_random_seed"": 0.7973856209150326
                  },
                  ""task_parameters"": {
                     ""BlockBeta"": ""10"",
                     ""BlockMax"": ""35"",
                     ""BlockMin"": ""20"",
                     ""DelayBeta"": ""0.0"",
                     ""DelayMax"": ""1.0"",
                     ""DelayMin"": ""1.0"",
                     ""ITIBeta"": ""3.0"",
                     ""ITIMax"": ""30.0"",
                     ""ITIMin"": ""1.0"",
                     ""LeftValue_volume"": ""2.00"",
                     ""RightValue_volume"": ""2.00"",
                     ""Task"": ""Uncoupled Without Baiting"",
                     ""reward_probability"": ""0.1, 0.4, 0.7""
                  },
                  ""water"": {
                     ""water_after_session"": 0.478,
                     ""water_day_total"": 1,
                     ""water_in_session_foraging"": 0.488,
                     ""water_in_session_manual"": 0.03400000000000003,
                     ""water_in_session_total"": 0.522
                  }
               },
               ""reward_consumed_during_epoch"": ""488.0"",
               ""reward_consumed_unit"": ""microliter"",
               ""script"": null,
               ""session_number"": null,
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""parameters"": {},
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""version"": ""behavior branch:main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e    version:1.6.29; metadata branch: main   commit ID:c62de7f66df1e35746cf420805d7270288f55d5e   version:1.6.29""
                  }
               ],
               ""speaker_config"": {
                  ""name"": ""Stimulus Speaker"",
                  ""volume"": ""73"",
                  ""volume_unit"": ""decibels""
               },
               ""stimulus_device_names"": [
                  ""Stimulus Speaker""
               ],
               ""stimulus_end_time"": ""2025-03-14T10:56:58.810129-07:00"",
               ""stimulus_modalities"": [
                  ""Auditory""
               ],
               ""stimulus_name"": ""The behavior auditory go cue"",
               ""stimulus_parameters"": [
                  {
                     ""amplitude_modulation_frequency"": 7500,
                     ""bandpass_filter_type"": null,
                     ""bandpass_high_frequency"": null,
                     ""bandpass_low_frequency"": null,
                     ""bandpass_order"": null,
                     ""frequency_unit"": ""hertz"",
                     ""notes"": null,
                     ""sample_frequency"": ""96000"",
                     ""stimulus_name"": ""auditory go cue"",
                     ""stimulus_type"": ""Auditory Stimulation""
                  }
               ],
               ""stimulus_start_time"": ""2025-03-14T09:31:52.691917-07:00"",
               ""trials_finished"": 553,
               ""trials_rewarded"": 244,
               ""trials_total"": 557
            }
         ],
         ""subject_id"": ""775745"",
         ""weight_unit"": ""gram""
      }
   },
   {
      ""_id"": ""f04f809c-55d5-49e6-bfee-8ac51fe93c10"",
      ""name"": ""behavior_775745_2025-02-26_09-25-42_processed_2025-02-27_05-42-27"",
      ""session"": {
         ""describedBy"": ""https://raw.githubusercontent.com/AllenNeuralDynamics/aind-data-schema/main/src/aind_data_schema/core/session.py"",
         ""schema_version"": ""1.0.1"",
         ""protocol_id"": [
            """"
         ],
         ""experimenter_full_name"": [
            ""Huy Nguyen""
         ],
         ""session_start_time"": ""2025-02-26T09:42:28.713283-08:00"",
         ""session_end_time"": ""2025-02-26T11:10:46.851416-08:00"",
         ""session_type"": ""Uncoupled Without Baiting"",
         ""iacuc_protocol"": ""2414"",
         ""rig_id"": ""446_7D_20250225"",
         ""calibrations"": [],
         ""maintenance"": [],
         ""subject_id"": ""775745"",
         ""animal_weight_prior"": ""23.5"",
         ""animal_weight_post"": ""19.4"",
         ""weight_unit"": ""gram"",
         ""anaesthesia"": null,
         ""data_streams"": [
            {
               ""stream_start_time"": ""2025-02-26T09:42:28.713283-08:00"",
               ""stream_end_time"": ""2025-02-26T11:10:46.851416-08:00"",
               ""daq_names"": [
                  """"
               ],
               ""camera_names"": [
                  ""Face Side Right"",
                  ""Face Bottom""
               ],
               ""light_sources"": [
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""name"": ""IR LED"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""name"": ""470nm LED"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""name"": ""415nm LED"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt""
                  },
                  {
                     ""device_type"": ""Light emitting diode"",
                     ""name"": ""565nm LED"",
                     ""excitation_power"": null,
                     ""excitation_power_unit"": ""milliwatt""
                  }
               ],
               ""ephys_modules"": [],
               ""stick_microscopes"": [],
               ""manipulator_modules"": [],
               ""detectors"": [
                  {
                     ""name"": ""Green CMOS"",
                     ""exposure_time"": ""5120.055421"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""trigger_type"": ""Internal""
                  },
                  {
                     ""name"": ""Red CMOS"",
                     ""exposure_time"": ""5120.055421"",
                     ""exposure_time_unit"": ""millisecond"",
                     ""trigger_type"": ""Internal""
                  }
               ],
               ""fiber_connections"": [
                  {
                     ""patch_cord_name"": ""Patch Cord A"",
                     ""patch_cord_output_power"": ""20"",
                     ""output_power_unit"": ""microwatt"",
                     ""fiber_name"": ""Fiber 0""
                  },
                  {
                     ""patch_cord_name"": ""Patch Cord B"",
                     ""patch_cord_output_power"": ""20"",
                     ""output_power_unit"": ""microwatt"",
                     ""fiber_name"": ""Fiber 1""
                  },
                  {
                     ""patch_cord_name"": ""Patch Cord C"",
                     ""patch_cord_output_power"": ""20"",
                     ""output_power_unit"": ""microwatt"",
                     ""fiber_name"": ""Fiber 2""
                  },
                  {
                     ""patch_cord_name"": ""Patch Cord D"",
                     ""patch_cord_output_power"": ""20"",
                     ""output_power_unit"": ""microwatt"",
                     ""fiber_name"": ""Fiber 3""
                  }
               ],
               ""fiber_modules"": [],
               ""ophys_fovs"": [],
               ""slap_fovs"": [],
               ""stack_parameters"": null,
               ""mri_scans"": [],
               ""stream_modalities"": [
                  {
                     ""name"": ""Behavior videos"",
                     ""abbreviation"": ""behavior-videos""
                  },
                  {
                     ""name"": ""Fiber photometry"",
                     ""abbreviation"": ""fib""
                  }
               ],
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""version"": ""behavior branch:main   commit ID:31410774e2cdd0ae0ebfc4a1e39f965cfaa5c101    version:1.6.28; metadata branch: main   commit ID:31410774e2cdd0ae0ebfc4a1e39f965cfaa5c101   version:1.6.28"",
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""parameters"": {}
                  }
               ],
               ""notes"": ""None;Fib modality: fib mode: Normal""
            }
         ],
         ""stimulus_epochs"": [
            {
               ""stimulus_start_time"": ""2025-02-26T09:42:37.289430-08:00"",
               ""stimulus_end_time"": ""2025-02-26T11:07:43.699872-08:00"",
               ""stimulus_name"": ""The behavior auditory go cue"",
               ""session_number"": null,
               ""software"": [
                  {
                     ""name"": ""dynamic-foraging-task"",
                     ""version"": ""behavior branch:main   commit ID:31410774e2cdd0ae0ebfc4a1e39f965cfaa5c101    version:1.6.28; metadata branch: main   commit ID:31410774e2cdd0ae0ebfc4a1e39f965cfaa5c101   version:1.6.28"",
                     ""url"": ""https://github.com/AllenNeuralDynamics/dynamic-foraging-task.git"",
                     ""parameters"": {}
                  }
               ],
               ""script"": null,
               ""stimulus_modalities"": [
                  ""Auditory""
               ],
               ""stimulus_parameters"": [
                  {
                     ""stimulus_type"": ""Auditory Stimulation"",
                     ""sitmulus_name"": ""auditory go cue"",
                     ""sample_frequency"": ""96000"",
                     ""amplitude_modulation_frequency"": 7500,
                     ""frequency_unit"": ""hertz"",
                     ""bandpass_low_frequency"": null,
                     ""bandpass_high_frequency"": null,
                     ""bandpass_filter_type"": null,
                     ""bandpass_order"": null,
                     ""notes"": null
                  }
               ],
               ""stimulus_device_names"": [
                  ""Stimulus Speaker""
               ],
               ""speaker_config"": {
                  ""name"": ""Stimulus Speaker"",
                  ""volume"": ""73"",
                  ""volume_unit"": ""decibels""
               },
               ""light_source_config"": [],
               ""output_parameters"": {
